ident,type,name,iso_country,iata_code
US-0999,heliport,Price Valley Helibase,US,
US-0F3,small_airport,Spirit Lake Municipal Airport,US,RTL
US-1000,small_airport,Jefferson River Airport,US,
US-1001,small_airport,Stieger Field,US,
US-1002,heliport,Moab Helibase,US,
US-1003,small_airport,Pathfinder Field,US,
US-1004,small_airport,Noles Field,US,
US-1005,seaplane_base,Sunnyside Seaplane Base,US,
US-1006,heliport,Memorial Hospital of Lafayette County Heliport,US,
US-1007,small_airport,Crow Valley Airport,US,
US-1008,small_airport,Gregg Airport,US,
US-1009,heliport,Texas Childrens Downtown Heliport,US,
US-1010,small_airport,Sunburst Field,US,
US-1011,heliport,IU Health Morgan Heliport,US,
US-1012,heliport,Endless Mountains Health Systems Heliport,US,
US-1013,small_airport,Bill Lee Memorial Airport,US,
US-1014,heliport,Primary Childrens Medical Center Heliport,US,
US-1015,small_airport,PL Fuller Rough Creek Ranch Airport,US,
US-1016,small_airport,Irish Creek Airfield,US,
US-1017,heliport,United States Military Academy Heliport,US,
US-1021,small_airport,D I's Cajun Restaurant Airport,US,
US-1022,small_airport,Mount Moriah Field,US,
US-1023,heliport,Illinois Wing & Rotor Heliport,US,
US-1025,small_airport,Maverick Field,US,
US-1026,small_airport,Lander's Fork Ranch Airport,US,
US-1036,small_airport,Fort Parker Flying Field,US,
US-1037,small_airport,Double H Ranch Airport,US,
US-10378,seaplane_base,Siltcoos Lake Seaplane Base,US,
US-1044,small_airport,Good Life Ranch Airport,US,
US-1046,heliport,Moose Country Heliport,US,
US-1052,small_airport,Howard Airfield,US,
US-1053,small_airport,Hiebert Airfield,US,
US-1054,heliport,Orlando Health Central Horizons West Heliport,US,
US-1060,heliport,David Grant USAF Medical Center Heliport,US,
US-1061,heliport,Glascock Heliport,US,
US-1062,small_airport,Squaw Rock Airstrip,US,
US-1063,heliport,Bannerman Heliport,US,
US-1064,heliport,Kettering Health Middletown Heliport,US,
US-1065,heliport,HCA Florida Capital Hospital Heliport,US,
US-1066,heliport,Westgate Villas Helipad,US,
US-1067,seaplane_base,Lake Sawyer Double EE Seaplane Base,US,
US-1068,heliport,Foley Heliport,US,
US-1070,heliport,Sports Complex N Lot Heliport,US,
US-1071,heliport,Whiskey Lake Heliport,US,
US-1072,small_airport,Hickman Airport,US,
US-1073,small_airport,Garrison Airport,US,
US-1074,heliport,St. Joseph's Hospital Heliport,US,
US-1075,heliport,Kettering Emergency Center Preble Heliport,US,
US-1076,small_airport,Don Brown Field,US,
US-1077,small_airport,Tomahawk Airport,US,
US-1078,small_airport,Second F Airport,US,
US-1079,small_airport,RNW Airport,US,
US-1080,small_airport,Kuntz Restricted Landing Area,US,
US-1082,heliport,Clarion North Medical Center Heliport,US,
US-1083,heliport,Kettering Health Troy Heliport,US,
US-1084,heliport,Los Alamos Medical Center Heliport,US,
US-1085,small_airport,Flying W Airport,US,
US-1086,heliport,AdventHealth Apopka Heliport,US,
US-1087,seaplane_base,Yellowstone Seaplane Base,US,
US-1088,heliport,Jonathan and Julianne Mabry Heliport,US,
US-1089,heliport,Kitzmiller Landing Zone Heliport,US,
US-1090,small_airport,Knokey Field,US,
US-1091,heliport,Marion General Hospital Heliport,US,
US-1092,small_airport,The Farm Airport,US,
US-1093,heliport,AdventHealth Daytona Beach Heliport,US,
US-1094,small_airport,Steppler Field,US,
US-1095,heliport,Billings Flying Service Heliport,US,
US-1096,small_airport,Okemah Municipal Airport,US,
US-1097,small_airport,Spring Creek Field,US,
US-1100,small_airport,Dug Bar Airport,US,
US-1101,small_airport,Bobbitt Airport,US,
US-1102,small_airport,Lord Flat Airport,US,
